UniqueLakeName,Lat,Lon,DOC_Median,TN_Median,TP_Median,TNtoTP_Median,pH,TPtoTN
L8398,67.35,-153.66,NA,0.207,0.003,75,NA,0.013333333
L8399,67.67,-155.41,NA,0.765,0.015,69,NA,0.014492754
L8400,67.75,-156.21,NA,0.36,0.008,51,NA,0.019607843
L8401,67.95,-156.13,NA,0.155,0.005,NA,NA,NA
L8402,68.016,24.2,NA,NA,0.005,NA,NA,NA
L8403,68.07,-150.46,NA,0.15,0.013,31,NA,0.032258065
L8404,68.08,-152.95,NA,0.13,0.008,11.53846154,NA,0.086666667
L8405,68.11,-152.86,NA,0.175,0.009,16.25,NA,0.061538462
L8406,68.13,-154.12,NA,0.445,0.007,19.44444444,NA,0.051428571
L8407,68.22,-152.71,NA,0.155,0.006,63.57142857,NA,0.015730337
L8408,68.34,-154.64,NA,0.125,0.011,25.83333333,NA,0.038709677
L8409,68.4,-149.92,NA,0.26,0.006,11.36363636,NA,0.088
L8410,68.79157,26.52275,0.0038,NA,NA,NA,NA,NA
L8411,68.84002,26.94115,0.0018,NA,NA,NA,NA,NA
L8412,68.86795,26.99808,0.0038,NA,NA,NA,NA,NA
L8413,68.87018,27.02222,0.0022,NA,NA,NA,NA,NA
L8414,68.95205,26.7375,0.0052,NA,NA,NA,NA,NA
L8415,68.95407,26.74302,0.0026,NA,NA,NA,NA,NA
L8416,69.0151,27.02562,0.0057,NA,NA,NA,NA,NA
L8418,69.06497,27.24665,0.0032,NA,NA,NA,NA,NA
L8419,69.07427,27.27142,0.0059,NA,NA,NA,NA,NA
L8421,69.16042,27.25575,0.0096,NA,NA,NA,NA,NA
L8422,69.16843,27.2605,0.0043,NA,NA,NA,NA,NA
L8423,69.31208,27.2132,0.012,NA,NA,NA,NA,NA
L8424,69.40123,27.25953,0.01,NA,NA,NA,NA,NA
L8426,69.56253,27.23368,0.0049,NA,NA,NA,NA,NA
L8427,69.57453,27.32325,0.0107,NA,NA,NA,NA,NA
L8428,69.57542,27.32657,0.0166,NA,NA,NA,NA,NA
L8429,69.64198,27.1377,0.0039,NA,NA,NA,NA,NA
L8430,69.67977,27.07813,0.0025,NA,NA,NA,NA,NA
L8431,69.78252,27.01513,0.0036,NA,NA,NA,NA,NA
L8433,69.84438,26.95277,0.0018,NA,NA,NA,NA,NA
L8434,69.8454,26.95125,0.0025,NA,NA,NA,NA,NA
L8435,69.88415,26.93155,0.0034,NA,NA,NA,NA,NA
L8436,69.88692,26.95187,0.006,NA,NA,NA,NA,NA
L8437,69.89828,26.98233,0.004,NA,NA,NA,NA,NA
L8438,69.91238,27.0715,0.0074,NA,NA,NA,NA,NA
L8439,70.46,-68.51,0.8,0.075,0.0027,49.28571429,8.1,0.020289855
