SITE_ID,Lat,Lon,DOC_Median,NO3_Median,TP_Median,NO3toTP_Median
NLA12_OK_122,34.37372835,-98.33928249,6.78,0.05,67,0.000746269
NLA12_OK_132,34.72904176,-97.77302237,8.42,0.05,5,0.01
NLA12_OK_133,36.38726912,-96.8232291,9.38,0.05,142,0.000352113
NLA12_OK_134,36.93107268,-96.1029813,4.88,0.12,87,0.00137931
NLA12_OK_135,35.41220255,-95.92927589,6.11,0.43,150,0.002866667
NLA12_OK_285,34.67080796,-96.65199926,10.8,0.05,32,0.0015625
NLA12_OK_286,36.39702172,-97.27510708,16.7,0.05,2150,2.33E-05
NLA12_OK_288,34.22797787,-96.41805312,8.31,0.05,7,0.007142857
NLA12_OK_291,35.45432098,-94.98689489,8.06,0.05,188,0.000265957
NLA12_OK_292,34.6436102,-97.85282397,12,0.05,209,0.000239234
NLA12_OK_293,35.44629551,-99.28949259,18.9,0.05,834,6.00E-05
NLA12_OK_296,35.17758601,-96.36676849,15.6,0.05,327,0.000152905
NLA12_OK_299,35.15514114,-94.98833478,3.815,0.05,8.5,0.005882353
NLA12_OK_302,36.66779936,-96.99672664,7.24,0.05,24,0.002083333
NLA12_OK_306,35.83096575,-97.27012902,7.98,0.05,5,0.01
NLA12_OK_311,34.97670154,-95.3476266,6.68,0.05,19,0.002631579
NLA12_OK_R01,34.49007432,-96.98402642,5.37,0.019,28,0.000678571
NLA12_OK_R09,34.51995876,-97.81886031,6.91,0,46,0
NLA12_OR_101,42.77430894,-118.4442146,10.66,0.004,332,1.20E-05
NLA12_OR_102,43.41399799,-119.4104723,7.13,0.326,452,0.000721239
NLA12_OR_103,44.011243,-121.742747,0.595,0.002,65.5,3.05E-05
NLA12_OR_104,44.09296976,-123.2760913,1.95,0.002,32,0.0000625
NLA12_OR_105,44.68126963,-118.0520874,2.41,0,48,0
NLA12_OR_106,44.31314071,-122.0454265,0.3,0.002,62,3.23E-05
NLA12_OR_107,43.63193717,-124.1791887,2.01,0.002,18,0.000111111
NLA12_OR_109,43.73000902,-122.0435795,0.51,0.002,9,0.000222222
NLA12_OR_110,43.37681333,-123.2640104,2.92,0.002,21,9.52E-05
NLA12_OR_111,42.91786524,-118.8540185,19.77,0.016,306,5.23E-05
NLA12_OR_112,43.93094187,-118.1543661,2.78,0.006,125,0.000048
NLA12_OR_113,42.15782464,-122.6076343,2.96,0,25,0
