SITE_ID,DOC,PTL,NITRATE_N
NLA17_IN_10108,NA,30.57125,NA
NLA17_IN_10109,NA,10.43,NA
NLA17_IN_10120,NA,52.0875,NA
NLA17_IN_10122,NA,97.70125,NA
NLA17_IN_10123,NA,46.03375,NA
NLA17_IN_10125,NA,303.07375,NA
NLA17_IN_10126,NA,57.5175,NA
NLA17_IN_10129,NA,36.99875,NA
NLA17_IN_10132,NA,35.07625,NA
NLA17_IN_10133,NA,14.315,NA
NLA17_IN_10134,NA,76.21625,NA
NLA17_IN_10136,NA,40.2075,NA
NLA17_IN_10138,NA,21.4475,NA
NLA17_IN_10139,NA,222.2225,NA
NLA17_IN_10140,NA,28.41375,NA
NLA17_IN_10141,NA,17.405,NA
NLA17_IN_10142,NA,102.07,NA
NLA17_IN_10161,NA,11.3475,NA
NLA17_IN_10171,NA,244.5375,NA
NLA17_IN_10173,NA,129.33875,NA
NLA17_IN_10175,NA,17.19875,NA
NLA17_KS_10001,NA,498.325,NA
NLA17_KS_10001,NA,505.62,NA
NLA17_KS_10002,NA,85.93875,NA
NLA17_KS_10003,NA,27.16125,NA
NLA17_KS_10004,NA,153.62625,NA
NLA17_KS_10005,NA,66.83625,NA
NLA17_KS_10005,NA,67.17625,NA
NLA17_KS_10006,NA,118.22875,NA
NLA17_KS_10007,NA,14.0125,NA
NLA17_KS_10010,NA,38.42,NA
NLA17_KS_10011,NA,49.4225,NA
NLA17_KS_10025,NA,146.7975,NA
NLA17_KS_10028,NA,99.48,NA
NLA17_KS_10033,NA,557.58875,NA
NLA17_KS_10034,NA,17.9125,NA
NLA17_KS_10035,NA,429.58,NA
NLA17_KS_10041,NA,22.6925,NA
NLA17_KS_HP001,NA,35.99,NA
NLA17_KS_HP002,NA,17.45625,NA
NLA17_KS_HP003,NA,35.5175,NA
NLA17_KY_10001,NA,5.91625,NA
NLA17_KY_10001,NA,8.4575,NA
NLA17_KY_10002,NA,9.94125,NA
NLA17_KY_10003,NA,694.425,NA
NLA17_KY_10003,NA,244.19125,NA
NLA17_KY_10004,NA,196.64375,NA
NLA17_KY_10006,NA,16.17625,NA
NLA17_KY_10017,NA,28.745,NA
NLA17_KY_10023,NA,11.0875,NA
NLA17_KY_10024,NA,8.94625,NA
NLA17_KY_10027,NA,35.195,NA
NLA17_LA_10001,NA,119.11375,NA
NLA17_LA_10001,NA,105.0425,NA
NLA17_LA_10002,NA,38.23625,NA
NLA17_LA_10004,NA,137.10625,NA
NLA17_LA_10004,NA,166.18125,NA
NLA17_LA_10006,NA,79.6075,NA
NLA17_LA_10007,NA,236.06125,NA
NLA17_LA_10015,NA,99.93,NA
NLA17_LA_10018,NA,251.98,NA
NLA17_LA_10024,NA,41.8425,NA
NLA17_LA_10046,NA,102.77625,NA
NLA17_LA_10075,NA,66.84,NA
NLA17_LA_10108,NA,41.6625,NA
NLA17_LA_10155,NA,46.7775,NA
NLA17_LA_10231,NA,166.4225,NA
NLA17_LA_10303,NA,66.3125,NA
NLA17_MA_10001,NA,11.26125,NA
NLA17_MA_10001,NA,13.83875,NA
NLA17_MA_10002,NA,29.745,NA
NLA17_MA_10003,NA,23.155,NA
NLA17_MA_10004,NA,20.20875,NA
NLA17_MA_10004,NA,16.25125,NA
NLA17_MA_10005,NA,8.23375,NA
NLA17_MA_10007,NA,19.205,NA
NLA17_MA_10017,NA,280.43875,NA
NLA17_MA_10018,NA,23.545,NA
NLA17_MA_10019,NA,8.4975,NA
NLA17_MA_10022,NA,12.25125,NA
NLA17_MA_HP001,NA,15.29875,NA
NLA17_MD_10001,NA,3.03375,NA
NLA17_MD_10001,NA,5.5975,NA
NLA17_MD_10002,NA,7.7675,NA
NLA17_MD_10003,NA,36.025,NA
NLA17_MD_10003,NA,55.10625,NA
NLA17_MD_10004,NA,133.015,NA
NLA17_MD_10015,NA,20.0825,NA
NLA17_MD_10026,NA,9.41125,NA
NLA17_MD_10034,NA,58.1925,NA
NLA17_MD_10038,NA,436.71125,NA
NLA17_ME_10001,NA,8.48,NA
NLA17_ME_10001,NA,4.23,NA
NLA17_ME_10002,NA,3.315,NA
NLA17_ME_10003,NA,6.46,NA
NLA17_ME_10004,NA,28.675,NA
NLA17_ME_10006,NA,4.36875,NA
NLA17_ME_10007,NA,15.8225,NA
NLA17_ME_10007,NA,11.0225,NA
NLA17_ME_10009,NA,7.57,NA
NLA17_ME_10010,NA,11.4925,NA
NLA17_ME_10011,NA,36.00375,NA
NLA17_ME_10014,NA,16.99125,NA
NLA17_ME_10016,NA,17.69625,NA
NLA17_ME_10018,NA,26.4875,NA
NLA17_ME_10019,NA,14.585,NA
NLA17_ME_10020,NA,11.6925,NA
NLA17_ME_10021,NA,17.125,NA
NLA17_ME_10023,NA,22.37,NA
NLA17_ME_10025,NA,13.31375,NA
NLA17_ME_10029,NA,7.635,NA
NLA17_ME_10030,NA,10.04625,NA
NLA17_ME_10038,NA,15.37875,NA
NLA17_ME_10039,NA,11.22625,NA
NLA17_ME_10040,NA,9.32125,NA
NLA17_ME_10042,NA,27.94875,NA
NLA17_ME_10043,NA,22.98,NA
NLA17_ME_HP001,NA,6.555,NA
NLA17_ME_HP002,NA,6.78375,NA
NLA17_ME_HP003,NA,6.545,NA
NLA17_MI_10001,NA,19.0025,NA
NLA17_MI_10001,NA,15.41,NA
NLA17_MI_10002,NA,27.17625,NA
NLA17_MI_10003,NA,17.08125,NA
NLA17_MI_10004,NA,13.18125,NA
NLA17_MI_10005,NA,13.69625,NA
NLA17_MI_10006,NA,12.51625,NA
NLA17_MI_10007,NA,19.9675,NA
NLA17_MI_10008,NA,7.3275,NA
NLA17_MI_10009,NA,9.775,NA
NLA17_MI_10010,NA,12.13625,NA
NLA17_MI_10011,NA,12.9225,NA
NLA17_MI_10011,NA,15.67125,NA
NLA17_MI_10012,NA,13.29,NA
NLA17_MI_10013,NA,9.26875,NA
NLA17_MI_10014,NA,20.225,NA
NLA17_MI_10015,NA,22.285,NA
NLA17_MI_10016,NA,9.09875,NA
NLA17_MI_10017,NA,13.61875,NA
NLA17_MI_10018,NA,7.52125,NA
NLA17_MI_10019,NA,5.855,NA
NLA17_MI_10023,NA,21.87,NA
NLA17_MI_10025,NA,92.77625,NA
NLA17_MI_10027,NA,18.6825,NA
NLA17_MI_10028,NA,15.09625,NA
NLA17_MI_10029,NA,17.608,NA
NLA17_MI_10030,NA,8.415,NA
NLA17_MI_10035,NA,16.695,NA
NLA17_MI_10036,NA,24.27875,NA
NLA17_MI_10073,NA,45.95,NA
NLA17_MI_10078,NA,34.52375,NA
NLA17_MI_10083,NA,10.81125,NA
NLA17_MI_10084,NA,8.17875,NA
NLA17_MI_10087,NA,8.235,NA
NLA17_MI_10089,NA,20.58,NA
NLA17_MI_10091,NA,16.73125,NA
NLA17_MI_10092,NA,16.705,NA
NLA17_MI_10094,NA,15.15,NA
NLA17_MI_10095,NA,6.2,NA
NLA17_MI_10097,NA,19.80625,NA
NLA17_MI_10099,NA,9.97875,NA
NLA17_MI_10110,NA,203.9525,NA
NLA17_MI_10115,NA,8.91875,NA
NLA17_MI_10117,NA,20.0225,NA
NLA17_MI_10118,NA,26.285,NA
NLA17_MI_10121,NA,16.75875,NA
NLA17_MI_10122,NA,59.0625,NA
NLA17_MI_10123,NA,26.85125,NA
NLA17_MI_10127,NA,240.31375,NA
NLA17_MI_10133,NA,18.38125,NA
NLA17_MI_10134,NA,12.25,NA
NLA17_MI_10141,NA,22.8925,NA
NLA17_MI_HP001,NA,12.2,NA
NLA17_MN_10001,NA,16.798,NA
NLA17_MN_10001,NA,17.9,NA
NLA17_MN_10002,NA,242.54375,NA
NLA17_MN_10003,NA,769.694,NA
NLA17_MN_10004,NA,19.5825,NA
NLA17_MN_10005,NA,20.365,NA
NLA17_MN_10006,NA,33.565,NA
NLA17_MN_10007,NA,13.71125,NA
NLA17_MN_10008,NA,20.50375,NA
NLA17_MN_10009,NA,41.77,NA
NLA17_MN_10010,NA,9.82875,NA
NLA17_MN_10011,NA,16.12875,NA
NLA17_MN_10012,NA,46.85875,NA
NLA17_MN_10014,NA,24.5275,NA
NLA17_MN_10016,NA,58.94375,NA
NLA17_MN_10017,NA,93.97625,NA
NLA17_MN_10018,NA,12.32875,NA
NLA17_MN_10019,NA,22.12875,NA
NLA17_MN_10020,NA,24.6359,NA
NLA17_MN_10021,NA,124.0225,NA
NLA17_MN_10022,NA,13.4,NA
NLA17_MN_10023,NA,27.02625,NA
NLA17_MN_10025,NA,21.8225,NA
NLA17_MN_10026,NA,51.88875,NA
NLA17_MN_10027,NA,18.3225,NA
NLA17_MN_10028,NA,5.975,NA
NLA17_MN_10030,NA,101.75625,NA
NLA17_MN_10032,NA,89.21,NA
NLA17_MN_10033,NA,18.9875,NA
NLA17_MN_10034,NA,31.87125,NA
NLA17_MN_10037,NA,211.32125,NA
NLA17_MN_10038,NA,33.55875,NA
NLA17_MN_10042,NA,116.5775,NA
NLA17_MN_10044,NA,9.53375,NA
NLA17_MN_10045,NA,42.81715,NA
NLA17_MN_10046,NA,26.60875,NA
NLA17_MN_10047,NA,19.5675,NA
NLA17_MN_10048,NA,12.09125,NA
NLA17_MN_10049,NA,35.94125,NA
NLA17_MN_10159,NA,18.61375,NA
NLA17_MN_10159,NA,15.9425,NA
NLA17_MN_10161,NA,139.51125,NA
NLA17_MN_10179,NA,22.2025,NA
NLA17_MN_10180,NA,203.05375,NA
NLA17_MN_10183,NA,196.6125,NA
NLA17_MN_10187,NA,18.1825,NA
NLA17_MN_10188,NA,251.775,NA
NLA17_MN_10189,NA,12.475,NA
NLA17_MN_10191,NA,54.91465,NA
NLA17_MN_10192,NA,269.23125,NA
NLA17_MN_10193,NA,138.71,NA
NLA17_MN_10194,NA,11.6025,NA
NLA17_MN_10842,NA,17.18,NA
NLA17_MN_HP002,NA,10.95875,NA
NLA17_MN_HP003,NA,14.845,NA
NLA17_MN_HP004,NA,27.83625,NA
NLA17_MO_10001,NA,83.0125,NA
NLA17_MO_10001,NA,97.46625,NA
NLA17_MO_10002,NA,38.24125,NA
NLA17_MO_10003,NA,42.39875,NA
NLA17_MO_10004,NA,24.685,NA
NLA17_MO_10005,NA,21.22,NA
NLA17_MO_10006,NA,5.75625,NA
NLA17_MO_10006,NA,30.495,NA
NLA17_MO_10007,NA,62.12625,NA
NLA17_MO_10008,NA,103.61375,NA
NLA17_MO_10009,NA,23.68625,NA
NLA17_MO_10010,NA,56.09125,NA
NLA17_MO_10015,NA,88.808,NA
NLA17_MO_10027,NA,161.02875,NA
NLA17_MO_10028,NA,75.63875,NA
NLA17_MO_10036,NA,347.68625,NA
NLA17_MO_10038,NA,12.64,NA
NLA17_MO_10039,NA,38.1825,NA
NLA17_MO_10043,NA,46.89875,NA
NLA17_MO_HP001,NA,7.30625,NA
NLA17_MO_HP002,NA,25.2025,NA
NLA17_MO_HP003,NA,27.92125,NA
NLA17_MO_HP004,NA,13.7775,NA
NLA17_MO_HP005,NA,56.62875,NA
NLA17_MO_HP006,NA,6.4275,NA
NLA17_MO_HP007,NA,4.6175,NA
NLA17_MO_HP008,NA,13.47625,NA
NLA17_MO_HP009,NA,10.94625,NA
NLA17_MO_HP010,NA,8.5,NA
NLA17_MS_10001,NA,68.0025,NA
NLA17_MS_10001,NA,67.15625,NA
NLA17_MS_10002,NA,54.89375,NA
NLA17_MS_10003,NA,29.41625,NA
NLA17_MS_10004,NA,151.1075,NA
NLA17_MS_10005,NA,23.95375,NA
NLA17_MS_10006,NA,43.35125,NA
NLA17_MS_10007,NA,15.7875,NA
NLA17_MS_10007,NA,27.65125,NA
NLA17_MS_10008,NA,53.41375,NA
NLA17_MS_10013,NA,92.47,NA
NLA17_MS_10015,NA,35.48875,NA
NLA17_MS_10017,NA,14.24375,NA
NLA17_MS_10019,NA,15.09125,NA
NLA17_MS_10021,NA,115.0325,NA
NLA17_MS_10037,NA,177.33,NA
NLA17_MT_10001,NA,12.3175,NA
NLA17_MT_10002,NA,15.4375,NA
NLA17_MT_10003,NA,19.82625,NA
NLA17_MT_10004,NA,11.7575,NA
NLA17_MT_10005,NA,6.47,NA
NLA17_MT_10006,NA,2169.975,NA
NLA17_MT_10007,NA,9.9925,NA
NLA17_MT_10008,NA,11.8875,NA
NLA17_MT_10009,NA,978.675,NA
NLA17_MT_10009,NA,641.475,NA
NLA17_MT_10011,NA,1.0775,NA
NLA17_MT_10012,NA,15.66965,NA
NLA17_MT_10013,NA,59.3125,NA
NLA17_MT_10014,NA,6.36875,NA
NLA17_MT_10015,NA,3.7325,NA
NLA17_MT_10018,NA,34.6275,NA
NLA17_MT_10022,NA,13.76875,NA
NLA17_MT_10023,NA,115.8925,NA
NLA17_MT_10029,NA,336.46875,NA
NLA17_MT_10030,NA,65.675,NA
NLA17_MT_10036,NA,25.20875,NA
NLA17_MT_10036,NA,26.27125,NA
NLA17_MT_10055,NA,108.71,NA
NLA17_MT_10059,NA,266.48125,NA
NLA17_MT_10065,NA,373.69625,NA
NLA17_MT_10072,NA,7.82,NA
NLA17_MT_10076,NA,16.90625,NA
NLA17_MT_10084,NA,21.0809,NA
NLA17_MT_10101,NA,6.90625,NA
NLA17_MT_10102,NA,56.015,NA
NLA17_MT_10104,NA,11.5059,NA
NLA17_MT_10120,NA,23.16715,NA
NLA17_MT_10129,NA,485.3325,NA
NLA17_MT_HP001,NA,94.655,NA
NLA17_MT_HP002,NA,13.43125,NA
NLA17_NC_10001,NA,23.3725,NA
NLA17_NC_10001,NA,27.57375,NA
NLA17_NC_10002,NA,6.62375,NA
NLA17_NC_10004,NA,9.63625,NA
NLA17_NC_10004,NA,13.58875,NA
NLA17_NC_10005,NA,44.585,NA
NLA17_NC_10007,NA,15.255,NA
NLA17_NC_10009,NA,246.19375,NA
NLA17_NC_10010,NA,53.5025,NA
NLA17_NC_10011,NA,48.11875,NA
NLA17_NC_10014,NA,43.5975,NA
NLA17_NC_10015,NA,623.8925,NA
NLA17_NC_10023,NA,15.49,NA
NLA17_NC_10030,NA,9.80125,NA
NLA17_NC_10033,NA,125.145,NA
NLA17_ND_10001,NA,508.1025,NA
NLA17_ND_10001,NA,624.26,NA
NLA17_ND_10002,NA,125.16625,NA
NLA17_ND_10003,NA,197.45,NA
NLA17_ND_10004,NA,523.64125,NA
NLA17_ND_10005,NA,268.28125,NA
NLA17_ND_10006,NA,118.25625,NA
NLA17_ND_10007,NA,167.28,NA
NLA17_ND_10008,NA,207.63875,NA
NLA17_ND_10008,NA,247.68625,NA
NLA17_ND_10009,NA,62.92875,NA
NLA17_ND_10010,NA,347.93625,NA
NLA17_ND_10011,NA,63.3475,NA
NLA17_ND_10012,NA,30.2375,NA
NLA17_ND_10013,NA,580.465,NA
NLA17_ND_10014,NA,42.78875,NA
NLA17_ND_10015,NA,49.725,NA
NLA17_ND_10016,NA,296.49875,NA
NLA17_ND_10017,NA,122.9575,NA
NLA17_ND_10018,NA,63.0075,NA
NLA17_ND_10019,NA,593.275,NA
NLA17_ND_10020,NA,51.51375,NA
NLA17_ND_10021,NA,52.41,NA
NLA17_ND_10023,NA,105.3675,NA
NLA17_ND_10024,NA,98.95375,NA
NLA17_ND_10026,NA,4143.575,NA
NLA17_ND_10029,NA,562.808,NA
NLA17_ND_10032,NA,291.06125,NA
NLA17_ND_10033,NA,298.71625,NA
NLA17_ND_10034,NA,263.7525,NA
NLA17_ND_10035,NA,266.94625,NA
NLA17_ND_10037,NA,315.16375,NA
NLA17_ND_10042,NA,588.05875,NA
NLA17_ND_10069,NA,253.7775,NA
NLA17_ND_10070,NA,534.238,NA
NLA17_ND_10073,NA,122.43375,NA
NLA17_ND_10077,NA,105.00625,NA
NLA17_ND_10081,NA,49.96375,NA
NLA17_ND_10082,NA,104.3175,NA
NLA17_ND_10084,NA,90.04625,NA
NLA17_ND_10089,NA,704.788,NA
NLA17_ND_10090,NA,120.26125,NA
NLA17_ND_10095,NA,221.83875,NA
NLA17_ND_10100,NA,1071.431,NA
NLA17_ND_10102,NA,703.263,NA
NLA17_ND_10103,NA,592.95,NA
NLA17_ND_10107,NA,1962.584,NA
NLA17_ND_10110,NA,350,NA
NLA17_ND_10112,NA,430,NA
NLA17_ND_10126,NA,190,NA
NLA17_ND_10127,NA,20,NA
NLA17_ND_10128,NA,30,NA
NLA17_ND_10137,NA,50,NA
NLA17_ND_10139,NA,120,NA
NLA17_ND_10144,NA,120,NA
NLA17_ND_10147,NA,50,NA
NLA17_ND_10189,NA,47.45125,NA
NLA17_ND_HP001,NA,46.71625,NA
NLA17_ND_HP002,NA,29.3825,NA
NLA17_NE_10001,NA,183.7275,NA
NLA17_NE_10001,NA,263.8275,NA
NLA17_NE_10002,NA,133.41875,NA
NLA17_NE_10003,NA,295.09,NA
NLA17_NE_10004,NA,709.265,NA
NLA17_NE_10006,NA,147.74125,NA
NLA17_NE_10007,NA,24.72125,NA
NLA17_NE_10007,NA,36.7675,NA
NLA17_NE_10008,NA,428.63125,NA
NLA17_NE_10011,NA,266.781,NA
NLA17_NE_10012,NA,47.36,NA
NLA17_NE_10014,NA,507.90125,NA
NLA17_NE_10025,NA,695.319,NA
NLA17_NE_10028,NA,89.06375,NA
NLA17_NE_10029,NA,42.47125,NA
NLA17_NE_10032,NA,61.85125,NA
NLA17_NE_10037,NA,103.4325,NA
NLA17_NE_10038,NA,186.713,NA
NLA17_NE_10040,NA,375.88875,NA
NLA17_NE_10041,NA,290.5725,NA
NLA17_NE_10046,NA,358.63375,NA
NLA17_NE_10047,NA,1035.738,NA
NLA17_NE_10054,NA,38.06,NA
NLA17_NE_10059,NA,95.695,NA
NLA17_NE_10060,NA,279.9625,NA
NLA17_NE_10061,NA,21.2175,NA
NLA17_NE_10064,NA,83.7175,NA
NLA17_NE_10067,NA,120.05,NA
NLA17_NE_10068,NA,1365.019,NA
NLA17_NE_10070,NA,47.75,NA
NLA17_NE_10072,NA,1136.75,NA
NLA17_NE_10073,NA,71.29125,NA
NLA17_NE_HP004,NA,35.115,NA
NLA17_NE_HP005,NA,141.72375,NA
NLA17_NH_10001,NA,17.6775,NA
NLA17_NH_10001,NA,22.89,NA
NLA17_NH_10002,NA,15.53,NA
NLA17_NH_10003,NA,6.16,NA
NLA17_NH_10004,NA,39.2375,NA
NLA17_NH_10006,NA,8.0075,NA
NLA17_NH_10052,NA,21.38625,NA
NLA17_NH_10052,NA,18.40875,NA
NLA17_NH_10058,NA,25.83,NA
NLA17_NH_10059,NA,12.52375,NA
NLA17_NH_10063,NA,20.32375,NA
NLA17_NH_10066,NA,15.77125,NA
NLA17_NH_10067,NA,6.0975,NA
NLA17_NH_10530,NA,13.395,NA
NLA17_NH_10891,NA,5.74125,NA
NLA17_NH_10917,NA,15.7975,NA
NLA17_NH_10999,NA,2.91625,NA
NLA17_NJ_10001,NA,32.74,NA
NLA17_NJ_10001,NA,37.57875,NA
NLA17_NJ_10002,NA,36.11375,NA
NLA17_NJ_10003,NA,60.2175,NA
NLA17_NJ_10004,NA,9.045,NA
NLA17_NJ_10004,NA,9.29215,NA
NLA17_NJ_10005,NA,13.79625,NA
NLA17_NJ_10006,NA,3.57875,NA
NLA17_NJ_10008,NA,194.185,NA
NLA17_NJ_10009,NA,47.21,NA
NLA17_NJ_10010,NA,146.3525,NA
NLA17_NJ_10023,NA,1.00875,NA
NLA17_NJ_10025,NA,96.19125,NA
NLA17_NM_10001,NA,12.68875,NA
NLA17_NM_10002,NA,17.7475,NA
NLA17_NM_10003,NA,15.76375,NA
NLA17_NM_10003,NA,21.74625,NA
NLA17_NM_10004,NA,131.71,NA
NLA17_NM_10004,NA,143.485,NA
NLA17_NM_10005,NA,168.465,NA
NLA17_NM_10006,NA,14.79,NA
NLA17_NM_10022,NA,23.65375,NA
NLA17_NM_10024,NA,13.85625,NA
NLA17_NM_10025,NA,24.8375,NA
NLA17_NM_10037,NA,36.915,NA
NLA17_NM_10041,NA,34.03625,NA
NLA17_NM_10044,NA,91.17125,NA
NLA17_NM_10049,NA,43.8075,NA
NLA17_NV_10002,NA,17.75,NA
NLA17_NV_10002,NA,23.235,NA
NLA17_NV_10003,NA,123.25625,NA
NLA17_NV_10005,NA,67.92875,NA
NLA17_NV_10006,NA,21.74875,NA
NLA17_NV_10006,NA,25.59125,NA
NLA17_NV_10016,NA,36.98625,NA
NLA17_NV_10017,NA,157.17125,NA
NLA17_NV_10018,NA,92.325,NA
NLA17_NV_10036,NA,234.695,NA
NLA17_NV_10079,NA,70.35,NA
NLA17_NV_10090,NA,112.57375,NA
NLA17_NV_10124,NA,20.4375,NA
NLA17_NV_10225,NA,3.18375,NA
NLA17_NV_10239,NA,44.10625,NA
NLA17_NV_10242,NA,700.47,NA
NLA17_NV_10243,NA,14.055,NA
NLA17_NV_HP001,NA,17.2725,NA
NLA17_NY_10001,NA,6.58625,NA
NLA17_NY_10001,NA,6.53625,NA
NLA17_NY_10002,NA,8.825,NA
NLA17_NY_10003,NA,6.71875,NA
NLA17_NY_10003,NA,6.40625,NA
NLA17_NY_10004,NA,9.8875,NA
NLA17_NY_10005,NA,9.05,NA
NLA17_NY_10007,NA,16.48125,NA
NLA17_NY_10014,NA,29.9525,NA
NLA17_NY_10016,NA,10.49625,NA
NLA17_NY_10017,NA,3.84715,NA
NLA17_NY_10018,NA,71.28875,NA
NLA17_NY_10025,NA,6.15875,NA
NLA17_NY_HP001,NA,5.03,NA
NLA17_NY_HP003,NA,9.9325,NA
NLA17_OH_10001,NA,100.27125,NA
NLA17_OH_10001,NA,143.30965,NA
NLA17_OH_10002,NA,85.02125,NA
NLA17_OH_10003,NA,5.8025,NA
NLA17_OH_10003,NA,10.39375,NA
NLA17_OH_10005,NA,30.965,NA
NLA17_OH_10007,NA,26.82625,NA
NLA17_OH_10008,NA,71.33875,NA
NLA17_OH_10009,NA,237.0775,NA
NLA17_OH_10013,NA,176.175,NA
NLA17_OH_10016,NA,170.41125,NA
NLA17_OH_10023,NA,157.94125,NA
NLA17_OH_10024,NA,175.50375,NA
NLA17_OH_10027,NA,55.1575,NA
NLA17_OH_10028,NA,28.1525,NA
NLA17_OH_10029,NA,70.7675,NA
NLA17_OH_10031,NA,145.78375,NA
NLA17_OH_10038,NA,27.845,NA
NLA17_OH_HP001,NA,13.75125,NA
NLA17_OK_10001,NA,56.49,NA
NLA17_OK_10001,NA,43.1025,NA
NLA17_OK_10002,NA,154.89,NA
NLA17_OK_10003,NA,98.37875,NA
NLA17_OK_10004,NA,34.5725,NA
NLA17_OK_10005,NA,12.93125,NA
NLA17_OK_10006,NA,561.47375,NA
NLA17_OK_10007,NA,47.00625,NA
NLA17_OK_10008,NA,36.75875,NA
NLA17_OK_10009,NA,28.91,NA
NLA17_OK_10010,NA,176.37125,NA
NLA17_OK_10011,NA,250.3025,NA
NLA17_OK_10012,NA,20.0075,NA
NLA17_OK_10012,NA,42.0475,NA
NLA17_OK_10013,NA,571.2225,NA
NLA17_OK_10014,NA,20.67375,NA
NLA17_OK_10015,NA,242.355,NA
NLA17_OK_10019,NA,1072.803,NA
NLA17_OK_10021,NA,41.84,NA
NLA17_OK_10022,NA,85.8,NA
NLA17_OK_10033,NA,23.41875,NA
NLA17_OK_10035,NA,11.9575,NA
NLA17_OK_10045,NA,40.3925,NA
NLA17_OK_10050,NA,49.24875,NA
NLA17_OK_10055,NA,17.7675,NA
NLA17_OK_10066,NA,132.68875,NA
NLA17_OK_10082,NA,29.76125,NA
NLA17_OK_10083,NA,103.97375,NA
NLA17_OK_10085,NA,108.57875,NA
NLA17_OK_10086,NA,30.65,NA
NLA17_OK_10087,NA,204.995,NA
NLA17_OK_10089,NA,190.155,NA
NLA17_OK_10095,NA,79.5575,NA
NLA17_OK_10097,NA,145.1375,NA
NLA17_OK_10098,NA,207.93875,NA
NLA17_OK_HP001,NA,130.86,NA
NLA17_OK_HP002,NA,26.42125,NA
NLA17_OK_HP004,NA,27.2075,NA
NLA17_OR_10001,NA,336.43125,NA
NLA17_OR_10002,NA,23.44875,NA
NLA17_OR_10002,NA,44.48125,NA
NLA17_OR_10003,NA,148.00375,NA
NLA17_OR_10004,NA,23.6375,NA
NLA17_OR_10005,NA,0.2375,NA
NLA17_OR_10006,NA,50.1625,NA
NLA17_OR_10007,NA,10.7725,NA
NLA17_OR_10008,NA,106.02875,NA
NLA17_OR_10008,NA,75.48375,NA
NLA17_OR_10009,NA,310.705,NA
NLA17_OR_10010,NA,49.85625,NA
NLA17_OR_10011,NA,19.28375,NA
NLA17_OR_10012,NA,22.5675,NA
NLA17_OR_10013,NA,9.26,NA
NLA17_OR_10014,NA,14.2475,NA
NLA17_OR_10021,NA,6.405,NA
NLA17_OR_10024,NA,1.35875,NA
NLA17_OR_10029,NA,2.2025,NA
NLA17_OR_10037,NA,3.33125,NA
NLA17_OR_10051,NA,299.3525,NA
NLA17_OR_10052,NA,57.2575,NA
NLA17_OR_10060,NA,40.66125,NA
NLA17_OR_10063,NA,45.49625,NA
NLA17_OR_10076,NA,10.05375,NA
NLA17_OR_10078,NA,172.99375,NA
NLA17_OR_10079,NA,12.54125,NA
NLA17_OR_10086,NA,9.4025,NA
NLA17_OR_10088,NA,30.12,NA
NLA17_OR_10093,NA,183.195,NA
NLA17_OR_10099,NA,6.36125,NA
NLA17_OR_10102,NA,12.85625,NA
NLA17_OR_10106,NA,7.505,NA
NLA17_OR_10108,NA,40,NA
NLA17_OR_10109,NA,10,NA
NLA17_OR_10111,NA,210,NA
NLA17_OR_10118,NA,0,NA
NLA17_OR_10123,NA,0,NA
NLA17_OR_10125,NA,0,NA
NLA17_OR_10127,NA,0,NA
NLA17_OR_10128,NA,40,NA
NLA17_OR_10128,NA,10,NA
NLA17_OR_10132,NA,0,NA
NLA17_OR_10134,NA,10,NA
NLA17_OR_10143,NA,10,NA
NLA17_OR_10150,NA,0,NA
NLA17_OR_10151,NA,20,NA
NLA17_OR_10153,NA,10,NA
NLA17_OR_10154,NA,90,NA
NLA17_OR_10166,NA,0,NA
NLA17_OR_10167,NA,0,NA
NLA17_OR_10168,NA,0,NA
NLA17_OR_10173,NA,20,NA
NLA17_OR_10180,NA,130,NA
NLA17_OR_HP003,NA,0.5575,NA
NLA17_OR_HP10200,NA,0,NA
NLA17_PA_10001,NA,9.42125,NA
NLA17_PA_10001,NA,9.63375,NA
NLA17_PA_10002,NA,28.7175,NA
NLA17_PA_10003,NA,8.44375,NA
NLA17_PA_10004,NA,22.70875,NA
NLA17_PA_10005,NA,48.26,NA
NLA17_PA_10006,NA,17.36,NA
NLA17_PA_10006,NA,24.49375,NA
NLA17_PA_10007,NA,6.79625,NA
NLA17_PA_10008,NA,6.41125,NA
NLA17_PA_10010,NA,39.29875,NA
NLA17_PA_10011,NA,43.61,NA
NLA17_PA_10013,NA,41.735,NA
NLA17_PA_10015,NA,45.18625,NA
NLA17_PA_10025,NA,71.04375,NA
NLA17_PA_10030,NA,50.275,NA
NLA17_PA_10042,NA,9.9175,NA
NLA17_PA_10047,NA,18.42,NA
NLA17_PA_HP001,NA,7.115,NA
NLA17_PA_HP002,NA,12.23125,NA
NLA17_RI_10001,NA,15.32125,NA
NLA17_RI_10001,NA,16.92375,NA
NLA17_RI_10002,NA,47.71125,NA
NLA17_RI_10005,NA,8.73625,NA
NLA17_RI_10006,NA,23.7175,NA
NLA17_RI_10008,NA,6.03125,NA
NLA17_RI_10010,NA,29.745,NA
NLA17_RI_10010,NA,28.77125,NA
NLA17_RI_10011,NA,37.78375,NA
NLA17_RI_10019,NA,17.995,NA
NLA17_SC_10002,NA,40.805,NA
NLA17_SC_10002,NA,45.91875,NA
NLA17_SC_10003,NA,66.51125,NA
NLA17_SC_10003,NA,69.34125,NA
NLA17_SC_10004,NA,20.75125,NA
NLA17_SC_10010,NA,10.28375,NA
