PUBLICATION_DATE,UID,DATE_COL,SITE_ID,SITE_USE,STATE,VISIT_NO,SAMPLE_TYPE,COND,COND_USEABILITY,NH3,NH3_USEABILITY,NO3NO2,NO3NO2_USEABILITY,PH,PH_USEABILITY,TKN,TKN_USEABILITY,TN,TN_USEABILITY,TP,TP_USEABILITY,CONDUCTIVITY_FIELD,PH_FIELD
7/28/2016,5371,5/31/2011,NWCA11-1168,NWCA_PROBABILITY,CO,1,CHEM,266.9,"USE - only lab, no issues",0.204,USE - no issues,0.022,USE - no issues,7.31,"USE - only lab, no issues",,,1.122,USE - no issues,485,USE - no issues,,
7/28/2016,5372,7/14/2011,NWCA11-1197,NWCA_PROBABILITY,DE,1,CHEM,10810,"USE - only lab, flag issue minor",0.03,USE - flag issue minor,0.452,USE - flag issue minor,7.7,"USE - only lab, flag issue minor",,,1.16,USE - flag issue minor,214,USE - flag issue minor,,
7/28/2016,5373,7/12/2011,NWCA11-1198,NWCA_PROBABILITY,DE,1,CHEM,8170,"USE - only lab, no issues",0.011,USE - no issues,0.298,USE - no issues,7.43,"USE - only lab, no issues",,,1.42,USE - no issues,206,USE - no issues,,
7/28/2016,5375,7/21/2011,NWCA11-1207,NWCA_PROBABILITY,DE,1,CHEM,45280,"USE - only lab, flag issue minor",0.186,USE - flag issue minor,0.004,USE - flag issue minor,7.02,"USE - only lab, flag issue minor",,,2.194,USE - flag issue minor,284,USE - flag issue minor,,
7/28/2016,5377,7/7/2011,NWCA11-1223,NWCA_PROBABILITY,DE,1,CHEM,41930,"USE - only lab, no issues",0.019,USE - no issues,0.002,USE - account for <DL/LRL,8.07,"USE - only lab, no issues",,,0.478,USE - no issues,55,USE - no issues,,
7/28/2016,5378,7/11/2011,NWCA11-1233,NWCA_PROBABILITY,FL,1,CHEM,53210,"USE - only lab, no issues",0.015,USE - no issues,0.005,USE - no issues,7.9,"USE - field & lab, no issues",,,0.563,USE - no issues,0,USE - account for <DL/LDL,,7.58
7/28/2016,5381,9/23/2011,NWCA11-1239,NWCA_PROBABILITY,FL,1,CHEM,33260,"USE - field & lab, flag issue minor",0.056,USE - flag issue minor,0.046,USE - flag issue minor,8.06,"USE - field & lab, flag issue minor",,,0.673,USE - flag issue minor,33,USE - flag issue minor,"38,140",7.72
7/28/2016,5383,6/3/2011,NWCA11-1248,NWCA_PROBABILITY,FL,1,CHEM,52850,"USE - only lab, flag issue minor",0.023,USE - flag issue minor,0.006,USE - flag issue minor,7.85,"USE - field & lab, flag issue minor",,,0.505,USE - flag issue minor,85,USE - flag issue minor,,7.65
7/28/2016,5384,7/12/2011,NWCA11-1249,NWCA_PROBABILITY,FL,1,CHEM,36950,"USE - only lab, no issues",0.034,USE - no issues,0.006,USE - no issues,7.12,"USE - field & lab, no issues",,,3.331,USE - no issues,57,USE - no issues,,6.64
7/28/2016,5385,6/9/2011,NWCA11-1256,NWCA_PROBABILITY,FL,1,CHEM,46460,"USE - only lab, no issues",0.015,USE - no issues,0.009,USE - no issues,7.54,"USE - field & lab, no issues",,,0.319,USE - no issues,60,USE - no issues,,7.29
7/28/2016,5386,6/30/2011,NWCA11-1258,NWCA_PROBABILITY,FL,1,CHEM,160,"USE - field & lab, no issues",0.235,USE - no issues,0.017,USE - account for <DL/LRL,6.95,"USE - field & lab, no issues",,,1.173,USE - no issues,700,USE - no issues,217,6.07
7/28/2016,5410,6/28/2011,NWCA11-1581,NWCA_PROBABILITY,KY,1,CHEM,147,"USE - field & lab, no issues",0.005,USE - no issues,0.063,USE - no issues,7.87,"USE - field & lab, no issues",,,0.3,USE - no issues,35,USE - no issues,180.1,8.25
7/28/2016,5411,6/29/2011,NWCA11-1381,NWCA_PROBABILITY,GA,1,CHEM,43870,"USE - field & lab, no issues",0.084,USE - no issues,0.007,USE - no issues,7.32,"USE - field & lab, no issues",,,0.854,USE - no issues,237,USE - no issues,41900,6.43
7/28/2016,5412,4/20/2011,NWCA11-1382,NWCA_PROBABILITY,GA,1,CHEM,52.11,"USE - only lab, no issues",0.103,USE - no issues,0.014,USE - account for <DL/LRL,6.3,"USE - only lab, no issues",,,1.159,USE - no issues,152,USE - no issues,,
7/28/2016,5414,8/17/2011,NWCA11-1385,NWCA_PROBABILITY,GA,1,CHEM,47090,"USE - only lab, no issues",0,USE - account for <DL/LRL,0.039,USE - no issues,7.69,"USE - only lab, no issues",,,0.678,USE - no issues,105,USE - no issues,,
7/28/2016,5418,6/15/2011,NWCA11-1393,NWCA_PROBABILITY,GA,1,CHEM,53580,"USE - field & lab, no issues",0.041,USE - no issues,0.014,USE - no issues,7.67,"USE - field & lab, no issues",,,0.559,USE - no issues,69,USE - no issues,49400,7.3
7/28/2016,5419,7/21/2011,NWCA11-1395,NWCA_PROBABILITY,GA,1,CHEM,48990,"USE - field & lab, no issues",0.123,USE - no issues,0.031,USE - no issues,7.61,"USE - field & lab, no issues",,,0.875,USE - no issues,233,USE - no issues,47400,7.08
7/28/2016,5420,7/13/2011,NWCA11-1396,NWCA_PROBABILITY,GA,1,CHEM,50050,"USE - field & lab, no issues",0.018,USE - no issues,0.016,USE - no issues,7.46,"USE - field & lab, no issues",,,0.616,USE - no issues,180,USE - no issues,48000,7
7/28/2016,5421,6/28/2011,NWCA11-1397,NWCA_PROBABILITY,GA,1,CHEM,50460,"USE - field & lab, no issues",0.065,USE - flag issue minor,0.025,USE - no issues,7.72,"USE - field & lab, no issues",,,0.44,USE - no issues,65,USE - no issues,49100,7.2
7/28/2016,5431,6/8/2011,NWCA11-1400,NWCA_PROBABILITY,GA,1,CHEM,46120,"USE - field & lab, no issues",0.093,USE - no issues,0.013,USE - no issues,7.57,"USE - field & lab, no issues",,,0.6,USE - no issues,146,USE - no issues,43300,6.98
7/28/2016,5432,6/14/2011,NWCA11-1401,NWCA_PROBABILITY,GA,1,CHEM,48840,"USE - field & lab, no issues",0.111,USE - no issues,0.018,USE - no issues,7.55,"USE - field & lab, no issues",,,0.914,USE - no issues,175,USE - no issues,44800,6.92
7/28/2016,5433,7/27/2011,NWCA11-1404,NWCA_PROBABILITY,GA,1,CHEM,48770,"USE - field & lab, no issues",0.283,USE - no issues,0.022,USE - no issues,7.55,"USE - field & lab, no issues",,,1.335,USE - no issues,381,USE - no issues,46800,6.92
7/28/2016,5434,8/4/2011,NWCA11-1408,NWCA_PROBABILITY,GA,1,CHEM,52490,"USE - field & lab, no issues",0.32,USE - no issues,0.021,USE - no issues,7.55,"USE - field & lab, no issues",,,0.568,USE - no issues,318,USE - no issues,48600,7.14
7/28/2016,5435,6/21/2011,NWCA11-1409,NWCA_PROBABILITY,GA,1,CHEM,39640,"USE - field & lab, no issues",0.382,USE - no issues,0.028,USE - no issues,7.29,"USE - field & lab, no issues",,,1.815,USE - no issues,328,USE - no issues,39800,6.96
7/28/2016,5436,8/1/2011,NWCA11-1411,NWCA_PROBABILITY,GA,1,CHEM,50390,"USE - field & lab, no issues",0.042,USE - no issues,0.071,USE - no issues,7.56,"USE - field & lab, no issues",,,0.751,USE - no issues,209,USE - no issues,47200,7.08
7/28/2016,5437,7/14/2011,NWCA11-1412,NWCA_PROBABILITY,GA,1,CHEM,49990,"USE - field & lab, no issues",0.001,USE - account for <DL/LRL,0.012,USE - no issues,7.7,"USE - field & lab, no issues",,,0.369,USE - no issues,98,USE - no issues,47600,7.27
7/28/2016,5438,4/21/2011,NWCA11-1414,NWCA_PROBABILITY,GA,1,CHEM,38.18,"USE - only lab, no issues",0.03,USE - no issues,0.014,USE - account for <DL/LRL,6.22,"USE - only lab, no issues",,,1.1,USE - no issues,112,USE - no issues,,
7/28/2016,5441,7/6/2011,NWCA11-1532,NWCA_PROBABILITY,IL,1,CHEM,975.2,"USE - only lab, no issues",0.045,USE - no issues,0.011,USE - account for <DL/LRL,7.2,"USE - only lab, no issues",,,2.319,USE - no issues,311,USE - no issues,,
7/28/2016,5444,8/10/2011,NWCA11-1582,NWCA_PROBABILITY,KY,1,CHEM,127.2,"USE - field & lab, flag issue minor",0.113,USE - flag issue minor,0.369,USE - flag issue minor,6.85,"USE - field & lab, flag issue minor",,,1.005,USE - flag issue minor,174,USE - flag issue minor,132,6.31
7/28/2016,5445,7/13/2011,NWCA11-1583,NWCA_PROBABILITY,KY,1,CHEM,442.7,"USE - field & lab, no issues",0.018,USE - no issues,0.007,USE - account for <DL/LRL,7.92,"USE - field & lab, no issues",,,0.955,USE - no issues,171,USE - no issues,433.5,7.56
7/28/2016,5451,5/5/2011,NWCA11-1667,NWCA_PROBABILITY,LA,1,CHEM,168.3,"USE - only lab, no issues",0.03,USE - no issues,0.011,USE - account for <DL/LRL,6.77,"USE - only lab, no issues",,,1.788,USE - no issues,142,USE - no issues,,
7/28/2016,5453,8/12/2011,NWCA11-1675,NWCA_PROBABILITY,LA,1,CHEM,5497,"USE - only lab, flag issue minor",0.015,USE - flag issue minor,0,USE - account for <DL/LRL,8.29,"USE - only lab, flag issue minor",,,1.56,USE - flag issue minor,258,USE - flag issue minor,,
7/28/2016,5455,6/10/2011,NWCA11-1678,NWCA_PROBABILITY,LA,1,CHEM,20250,"USE - only lab, flag issue minor",0.018,USE - flag issue minor,0.003,USE - account for <DL/LRL,8.46,"USE - only lab, flag issue minor",,,2.256,USE - flag issue minor,243,USE - flag issue minor,,
7/28/2016,5456,9/10/2011,NWCA11-1680,NWCA_PROBABILITY,LA,1,CHEM,8235,"USE - only lab, flag issue minor",0.023,USE - flag issue minor,0.007,USE - account for <DL/LRL,7.58,"USE - only lab, flag issue minor",,,1.345,USE - flag issue minor,164,USE - flag issue minor,,
7/28/2016,5458,6/13/2011,NWCA11-1690,NWCA_PROBABILITY,LA,1,CHEM,323,"USE - only lab, no issues",0.014,USE - no issues,0.024,USE - no issues,7.25,"USE - only lab, no issues",,,1.009,USE - no issues,178,USE - no issues,,
7/28/2016,5460,6/15/2011,NWCA11-1694,NWCA_PROBABILITY,LA,1,CHEM,18700,"USE - only lab, no issues",0.015,USE - no issues,0.002,USE - account for <DL/LRL,8.03,"USE - only lab, no issues",,,1.698,USE - flag issue minor,81,USE - no issues,,
7/28/2016,5489,8/14/2011,NWCA11-1703,NWCA_PROBABILITY,LA,1,CHEM,641.9,"USE - only lab, no issues",0.013,USE - no issues,0.006,USE - account for <DL/LRL,7.56,"USE - only lab, no issues",,,1.55,USE - no issues,243,USE - no issues,,
7/28/2016,5490,9/12/2011,NWCA11-1860,NWCA_PROBABILITY,MI,1,CHEM,206.1,"USE - only lab, no issues",0.016,USE - no issues,0.006,USE - account for <DL/LRL,7.33,"USE - only lab, no issues",,,3.53,USE - no issues,227,USE - no issues,,
7/28/2016,5491,6/16/2011,NWCA11-1773,NWCA_PROBABILITY,MD,1,CHEM,19810,"USE - only lab, no issues",0.018,USE - no issues,0.004,USE - no issues,7.4,"USE - only lab, no issues",,,0.924,USE - no issues,50,USE - no issues,,
7/28/2016,5494,9/22/2011,NWCA11-1778,NWCA_PROBABILITY,MD,1,CHEM,40740,"USE - only lab, no issues",0.095,USE - no issues,0.01,USE - no issues,7.52,"USE - only lab, no issues",,,0.868,USE - no issues,46,USE - no issues,,
7/28/2016,5495,6/2/2011,NWCA11-1788,NWCA_PROBABILITY,MD,1,CHEM,23880,"USE - only lab, flag issue minor",0.024,USE - flag issue minor,0.005,USE - flag issue minor,7.59,"USE - only lab, flag issue minor",,,0.863,USE - flag issue minor,22,USE - flag issue minor,,
7/28/2016,5496,7/14/2011,NWCA11-1789,NWCA_PROBABILITY,MD,1,CHEM,15410,"USE - only lab, no issues",0.044,USE - no issues,0.003,USE - account for <DL/LRL,7.25,"USE - only lab, no issues",,,1.948,USE - no issues,29,USE - no issues,,
7/28/2016,5497,8/24/2011,NWCA11-1798,NWCA_PROBABILITY,MD,1,CHEM,23720,"USE - only lab, no issues",0.089,USE - no issues,0.019,USE - no issues,7.32,"USE - only lab, no issues",,,1.145,USE - no issues,183,USE - no issues,,
7/28/2016,5500,9/23/2011,NWCA11-1816,NWCA_PROBABILITY,MD,1,CHEM,28580,"USE - only lab, flag issue minor",0.081,USE - flag issue minor,0.005,USE - flag issue minor,7.73,"USE - only lab, flag issue minor",,,3.806,USE - flag issue minor,403,USE - flag issue minor,,
7/28/2016,5504,6/29/2011,NWCA11-1829,NWCA_PROBABILITY,ME,1,CHEM,209.1,"USE - only lab, no issues",0.006,USE - no issues,0.25,USE - no issues,7.73,"USE - only lab, no issues",,,0.399,USE - no issues,11,USE - no issues,,
7/28/2016,5505,6/21/2011,NWCA11-1832,NWCA_PROBABILITY,ME,1,CHEM,18340,"USE - only lab, no issues",0.004,USE - no issues,0.003,USE - account for <DL/LRL,7.61,"USE - only lab, no issues",,,0.634,USE - no issues,47,USE - no issues,,
7/28/2016,5506,7/1/2011,NWCA11-1833,NWCA_PROBABILITY,ME,1,CHEM,144.1,"USE - only lab, flag issue minor",0.03,USE - flag issue minor,0.007,USE - account for <DL/LRL,7.03,"USE - only lab, flag issue minor",,,0.388,USE - flag issue minor,57,USE - flag issue minor,,
7/28/2016,5508,9/9/2011,NWCA11-1855,NWCA_PROBABILITY,MI,1,CHEM,613,"USE - only lab, no issues",0.044,USE - no issues,0.019,USE - account for <DL/LRL,7.93,"USE - only lab, no issues",,,0.888,USE - no issues,136,USE - no issues,,
7/28/2016,5514,9/6/2011,NWCA11-1867,NWCA_PROBABILITY,MI,1,CHEM,277.7,"USE - only lab, no issues",0.017,USE - no issues,0.006,USE - account for <DL/LRL,6.69,"USE - only lab, no issues",,,35.9,USE - no issues,3325,USE - no issues,,
7/28/2016,5517,5/18/2011,NWCA11-1969,NWCA_PROBABILITY,MS,1,CHEM,37680,"USE - only lab, no issues",0.007,USE - no issues,0.004,USE - no issues,8.2,"USE - only lab, no issues",,,0.366,USE - no issues,33,USE - no issues,,
7/28/2016,5518,5/17/2011,NWCA11-1970,NWCA_PROBABILITY,MS,1,CHEM,13730,"USE - only lab, no issues",0.01,USE - no issues,0.081,USE - no issues,7.64,"USE - only lab, no issues",,,0.534,USE - no issues,27,USE - no issues,,
7/28/2016,5532,8/31/2011,NWCA11-1977,NWCA_PROBABILITY,MS,1,CHEM,29750,"USE - only lab, flag issue minor",0.06,USE - flag issue minor,0.012,USE - flag issue minor,7.35,"USE - only lab, flag issue minor",,,0.692,USE - flag issue minor,75,USE - flag issue minor,,
7/28/2016,5542,8/31/2011,NWCA11-1993,NWCA_PROBABILITY,MS,1,CHEM,31550,"USE - only lab, flag issue minor",0.012,USE - flag issue minor,0.004,USE - flag issue minor,7.63,"USE - only lab, flag issue minor",,,0.871,USE - flag issue minor,103,USE - flag issue minor,,
7/28/2016,5544,7/6/2011,NWCA11-2011,NWCA_PROBABILITY,MT,1,CHEM,276.4,"USE - field & lab, no issues",0.055,USE - no issues,0.017,USE - account for <DL/LRL,10.2,"USE - only lab, no issues",,,1.453,USE - no issues,97,USE - no issues,501,
7/28/2016,5545,7/19/2011,NWCA11-2020,NWCA_PROBABILITY,MT,1,CHEM,312,"USE - field & lab, no issues",0.031,USE - no issues,0.014,USE - account for <DL/LRL,7.36,"USE - field & lab, no issues",,,3.223,USE - no issues,186,USE - no issues,279.4,6.9
7/28/2016,5546,7/18/2011,NWCA11-2022,NWCA_PROBABILITY,MT,1,CHEM,237.8,"USE - field & lab, no issues",0,USE - account for <DL/LRL,0.041,USE - no issues,7.53,"USE - field & lab, no issues",,,0.125,USE - no issues,40,USE - no issues,241.1,7.2
7/28/2016,5551,8/10/2011,NWCA11-2033,NWCA_PROBABILITY,NC,1,CHEM,29450,"USE - field & lab, no issues",0.399,USE - no issues,0.005,USE - no issues,6.94,"USE - field & lab, no issues",,,3.919,USE - no issues,332,USE - no issues,34093.1,6.82
7/28/2016,5553,6/7/2011,NWCA11-2036,NWCA_PROBABILITY,NC,1,CHEM,5022,"USE - only lab, no issues",0.015,USE - no issues,0,USE - account for <DL/LRL,7.25,"USE - field & lab, no issues",,,1.048,USE - no issues,63,USE - no issues,,6.67
7/28/2016,5555,5/26/2011,NWCA11-2038,NWCA_PROBABILITY,NC,1,CHEM,51420,"USE - field & lab, flag issue minor",0.004,USE - flag issue minor,0.001,USE - account for <DL/LRL,8.03,"USE - field & lab, flag issue minor",,,0.506,USE - flag issue minor,19,USE - flag issue minor,59045,7.82
7/28/2016,5557,8/31/2011,NWCA11-2039,NWCA_PROBABILITY,NC,1,CHEM,63.62,"USE - field & lab, no issues",0.025,USE - no issues,0.067,USE - no issues,4.47,"USE - field & lab, no issues",,,1.75,USE - no issues,40,USE - no issues,31.2,4.11
7/28/2016,5560,9/19/2011,NWCA11-2042,NWCA_PROBABILITY,NC,1,CHEM,73.66,"USE - field & lab, no issues",0.029,USE - no issues,0.023,USE - no issues,4.12,"USE - field & lab, no issues",,,2.455,USE - no issues,143,USE - no issues,787,3.84
7/28/2016,5566,9/21/2011,NWCA11-2048,NWCA_PROBABILITY,NC,1,CHEM,17120,"USE - field & lab, no issues",0.489,USE - no issues,0.004,USE - no issues,3.55,"USE - field & lab, no issues",,,1.238,USE - no issues,41,USE - no issues,18230,3.49
7/28/2016,5568,8/23/2011,NWCA11-2051,NWCA_PROBABILITY,NC,1,CHEM,70.34,"USE - field & lab, no issues",0.019,USE - no issues,0.008,USE - account for <DL/LRL,6.11,"USE - field & lab, no issues",,,1.11,USE - no issues,56,USE - no issues,29.4,5.41
7/28/2016,5582,6/6/2011,NWCA11-2070,NWCA_PROBABILITY,NC,1,CHEM,6184,"USE - only lab, no issues",0.013,USE - no issues,0,USE - account for <DL/LRL,8.25,"USE - only lab, no issues",,,1.033,USE - no issues,36,USE - no issues,,
7/28/2016,5584,9/1/2011,NWCA11-2073,NWCA_PROBABILITY,NC,1,CHEM,85.65,"USE - field & lab, no issues",0.022,USE - no issues,0.018,USE - account for <DL/LRL,6.02,"USE - field & lab, no issues",,,3.29,USE - no issues,423,USE - no issues,98.3,5.01
7/28/2016,5586,6/8/2011,NWCA11-2074,NWCA_PROBABILITY,NC,1,CHEM,46740,"USE - field & lab, no issues",0.019,USE - no issues,0.006,USE - no issues,7.82,"USE - only lab, no issues",,,0.769,USE - no issues,68,USE - no issues,49968,
7/28/2016,5588,6/13/2011,NWCA11-2075,NWCA_PROBABILITY,NC,1,CHEM,76.99,"USE - field & lab, no issues",0.417,USE - no issues,0.013,USE - account for <DL/LRL,6.63,"USE - field & lab, no issues",,,3.045,USE - no issues,428,USE - no issues,77.7,6.43
7/28/2016,5590,9/8/2011,NWCA11-2076,NWCA_PROBABILITY,NC,1,CHEM,14360,"USE - field & lab, flag issue minor",0.368,USE - flag issue minor,0.005,USE - flag issue minor,6.58,"USE - field & lab, flag issue minor",,,1.353,USE - flag issue minor,123,USE - flag issue minor,17000,6.34
7/28/2016,5593,9/9/2011,NWCA11-2081,NWCA_PROBABILITY,NC,1,CHEM,27090,"USE - field & lab, flag issue minor",0.009,USE - flag issue minor,0.004,USE - flag issue minor,7.21,"USE - field & lab, flag issue minor",,,1.69,USE - flag issue minor,196,USE - flag issue minor,29740,6.49
7/28/2016,5595,6/27/2011,NWCA11-2140,NWCA_PROBABILITY,NE,1,CHEM,92.47,"USE - only lab, no issues",0.025,USE - no issues,1.029,USE - no issues,7.18,"USE - only lab, no issues",,,2.25,USE - no issues,910,USE - no issues,,
7/28/2016,5597,7/8/2011,NWCA11-2151,NWCA_PROBABILITY,NE,1,CHEM,39.35,"USE - field & lab, flag issue minor",0.035,USE - flag issue minor,0.009,USE - account for <DL/LRL,6.7,"USE - field & lab, flag issue minor",,,0.968,USE - flag issue minor,371,USE - flag issue minor,60,6.42
7/28/2016,5600,6/30/2011,NWCA11-2148,NWCA_PROBABILITY,NE,1,CHEM,461.1,"USE - only lab, no issues",0.02,USE - no issues,0.634,USE - no issues,8.34,"USE - only lab, no issues",,,1.229,USE - no issues,178,USE - no issues,,
7/28/2016,5604,8/30/2011,NWCA11-2170,NWCA_PROBABILITY,NH,1,CHEM,30360,"USE - only lab, no issues",0.001,USE - account for <DL/LRL,0.019,USE - no issues,7.26,"USE - only lab, no issues",,,0.618,USE - no issues,75,USE - no issues,,
7/28/2016,5605,7/21/2011,NWCA11-2172,NWCA_PROBABILITY,NH,1,CHEM,39.41,"USE - only lab, no issues",0.009,USE - no issues,0.01,USE - account for <DL/LRL,6.3,"USE - only lab, no issues",,,0.165,USE - no issues,19,USE - no issues,,
7/28/2016,5606,8/24/2011,NWCA11-2175,NWCA_PROBABILITY,NH,1,CHEM,44970,"USE - only lab, no issues",0.012,USE - no issues,0.006,USE - no issues,7.55,"USE - only lab, no issues",,,0.745,USE - no issues,88,USE - no issues,,
7/28/2016,5607,9/1/2011,NWCA11-2176,NWCA_PROBABILITY,NH,1,CHEM,21.04,"USE - only lab, no issues",0.007,USE - no issues,0.012,USE - account for <DL/LRL,6.76,"USE - only lab, no issues",,,0.19,USE - no issues,6,USE - no issues,,
7/28/2016,5608,7/13/2011,NWCA11-2177,NWCA_PROBABILITY,NH,1,CHEM,113,"USE - field & lab, no issues",0.055,USE - no issues,0.069,USE - no issues,6.72,"USE - field & lab, no issues",,,0.993,USE - no issues,98,USE - no issues,112,5.73
7/28/2016,5609,8/2/2011,NWCA11-2243,NWCA_PROBABILITY,NV,1,CHEM,202.7,"USE - only lab, no issues",0.008,USE - no issues,0.036,USE - no issues,7.65,"USE - only lab, no issues",,,0.13,USE - no issues,61,USE - no issues,,
7/28/2016,5611,8/6/2011,NWCA11-2246,NWCA_PROBABILITY,NV,1,CHEM,105,"USE - only lab, flag issue minor",0.021,USE - flag issue minor,0.006,USE - account for <DL/LRL,7.46,"USE - only lab, flag issue minor",,,0.273,USE - flag issue minor,44,USE - flag issue minor,,
7/28/2016,5620,7/19/2011,NWCA11-R201,NWCA_NOT_PROBABILITY,MT,1,CHEM,53.53,"USE - field & lab, no issues",0.004,USE - no issues,0.02,USE - no issues,7.06,"USE - field & lab, no issues",,,0.283,USE - no issues,28,USE - no issues,55.9,8.1
7/28/2016,5621,6/24/2011,NWCA11-R121,NWCA_NOT_PROBABILITY,MT,1,CHEM,1504,"USE - field & lab, flag issue minor",0.024,USE - flag issue minor,0,USE - account for <DL/LRL,8.16,"USE - field & lab, flag issue minor",,,1.07,USE - flag issue minor,165,USE - flag issue minor,1413,8.1
7/28/2016,5622,6/26/2011,NWCA11-R019,NWCA_NOT_PROBABILITY,MT,1,CHEM,62.32,"USE - field & lab, no issues",0.021,USE - no issues,0.011,USE - account for <DL/LRL,6.64,"USE - field & lab, no issues",,,3.233,USE - no issues,568,USE - no issues,57,8
7/28/2016,5623,6/28/2011,NWCA11-R020,NWCA_NOT_PROBABILITY,MT,1,CHEM,48.39,"USE - field & lab, flag issue minor",0.022,USE - flag issue minor,0.007,USE - account for <DL/LRL,6.7,"USE - field & lab, flag issue minor",,,1.086,USE - flag issue minor,149,USE - flag issue minor,43.1,8.5
7/28/2016,5633,9/9/2011,NWCA11-R028,NWCA_NOT_PROBABILITY,FL,1,CHEM,66.57,"USE - only lab, flag issue minor",0.052,USE - flag issue minor,0.006,USE - account for <DL/LRL,6.44,"USE - only lab, flag issue minor",,,2.47,USE - flag issue minor,64,USE - flag issue minor,,
7/28/2016,5635,9/22/2011,NWCA11-R031,NWCA_NOT_PROBABILITY,KY,1,CHEM,131.6,"USE - only lab, flag issue minor",0.443,USE - flag issue minor,0.009,USE - account for <DL/LRL,6.28,"USE - only lab, flag issue minor",,,2.003,USE - flag issue minor,604,USE - flag issue minor,,
7/28/2016,5640,6/5/2011,NWCA11-R037,NWCA_NOT_PROBABILITY,LA,1,CHEM,40.83,"USE - only lab, no issues",0.005,USE - no issues,0.007,USE - account for <DL/LRL,6.88,"USE - only lab, no issues",,,0.155,USE - no issues,57,USE - no issues,,
7/28/2016,5642,7/27/2011,NWCA11-R041,NWCA_NOT_PROBABILITY,IA,1,CHEM,381,"USE - field & lab, no issues",1.337,USE - no issues,0.006,USE - account for <DL/LRL,7.42,"USE - field & lab, no issues",,,7.944,USE - no issues,1470,USE - no issues,440,7.18
7/28/2016,5643,6/24/2011,NWCA11-R042,NWCA_NOT_PROBABILITY,MN,1,CHEM,43.34,"USE - only lab, no issues",0.025,USE - no issues,0.033,USE - flag issue minor,6.71,"USE - only lab, no issues",,,0.929,USE - no issues,53,USE - no issues,,
7/28/2016,5644,6/21/2011,NWCA11-R043,NWCA_NOT_PROBABILITY,ND,1,CHEM,715.6,"USE - only lab, flag issue minor",0.021,USE - flag issue minor,0.007,USE - account for <DL/LRL,8,"USE - only lab, flag issue minor",,,0.906,USE - flag issue minor,54,USE - flag issue minor,,
7/28/2016,5646,6/28/2011,NWCA11-R051,NWCA_NOT_PROBABILITY,LA,1,CHEM,49.5,"USE - only lab, no issues",0.005,USE - no issues,0.011,USE - account for <DL/LRL,5.4,"USE - only lab, no issues",,,0.549,USE - no issues,40,USE - no issues,,
7/28/2016,5655,8/12/2011,NWCA11-2243,NWCA_REVISITS,NV,2,CHEM,194.4,"USE - only lab, no issues",0.004,USE - no issues,0.031,USE - no issues,7.78,"USE - only lab, no issues",,,0.083,USE - no issues,66,USE - no issues,,
7/28/2016,5657,9/15/2011,NWCA11-2167,NWCA_REVISITS,NH,2,CHEM,25.95,"USE - only lab, flag issue minor",0.005,USE - flag issue minor,0.007,USE - account for <DL/LRL,6.22,"USE - only lab, flag issue minor",,,0.228,USE - flag issue minor,18,USE - flag issue minor,,
7/28/2016,5665,6/25/2011,NWCA11-R050,NWCA_NOT_PROBABILITY,WI,1,CHEM,37.38,"USE - only lab, flag issue minor",0.029,USE - flag issue minor,0.028,USE - flag issue minor,4.28,"USE - only lab, flag issue minor",,,1.199,USE - flag issue minor,53,USE - flag issue minor,,
7/28/2016,5667,6/16/2011,NWCA11-R054,NWCA_NOT_PROBABILITY,MN,1,CHEM,407.6,"USE - only lab, no issues",0.059,USE - no issues,0.028,USE - no issues,8.35,"USE - only lab, no issues",,,1.063,USE - no issues,65,USE - no issues,,
7/28/2016,5668,7/21/2011,NWCA11-R055,NWCA_NOT_PROBABILITY,NE,1,CHEM,461.9,"USE - only lab, flag issue minor",0.424,USE - flag issue minor,0,USE - account for <DL/LRL,7.37,"USE - only lab, flag issue minor",,,8.525,USE - flag issue minor,885,USE - flag issue minor,,
7/28/2016,5669,6/22/2011,NWCA11-R056,NWCA_NOT_PROBABILITY,ND,1,CHEM,495.4,"USE - only lab, no issues",0.046,USE - no issues,0.043,USE - flag issue minor,8.25,"USE - only lab, no issues",,,1.258,USE - no issues,129,USE - no issues,,
7/28/2016,5671,7/28/2011,NWCA11-R059,NWCA_NOT_PROBABILITY,IA,1,CHEM,325.3,"USE - field & lab, no issues",0.915,USE - no issues,0.007,USE - account for <DL/LRL,7.28,"USE - field & lab, no issues",,,30.5,USE - no issues,3446,USE - no issues,230,8.17
7/28/2016,5672,9/23/2011,NWCA11-R060,NWCA_NOT_PROBABILITY,KY,1,CHEM,48.08,"USE - only lab, flag issue minor",0.01,USE - flag issue minor,0.018,USE - account for <DL/LRL,5.09,"USE - only lab, flag issue minor",,,1.22,USE - flag issue minor,109,USE - flag issue minor,,
7/28/2016,5673,7/24/2011,NWCA11-R061,NWCA_NOT_PROBABILITY,NE,1,CHEM,452.4,"USE - only lab, no issues",0.201,USE - no issues,0.007,USE - account for <DL/LRL,6.88,"USE - field & lab, no issues",,,19.925,USE - no issues,7364,USE - no issues,400,7.13
7/28/2016,5674,9/27/2011,NWCA11-R062,NWCA_NOT_PROBABILITY,OH,1,CHEM,120.5,"USE - only lab, no issues",0.02,USE - no issues,0.007,USE - account for <DL/LRL,7.08,"USE - only lab, no issues",,,0.99,USE - no issues,141,USE - no issues,,
