PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
4/9/2021,2010856,NLA17_DE-10011,05-Sep-17,1,NLA,DE,WRS,CHEM,WATER,170918.1,DOC,REGULAR,4.15,MG/L,0.008,0.2,,07-Sep-17,18-Sep-17,13,,
4/9/2021,2010232,NLA17_FL-10001,13-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170623.1,DOC,REGULAR,11.28,MG/L,0.008,0.2,,14-Jun-17,23-Jun-17,10,,
4/9/2021,2011356,NLA17_FL-10001,22-Aug-17,2,NLA,FL,WRS,CHEM,WATER,170908.1,DOC,REGULAR,20.85,MG/L,0.008,0.2,,23-Aug-17,08-Sep-17,17,,
4/9/2021,2011050,NLA17_FL-10002,27-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170710.1,DOC,REGULAR,8.17,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,13,,
4/9/2021,2010310,NLA17_FL-10003,21-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170705.1,DOC,REGULAR,9.22,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,14,,
4/9/2021,2011004,NLA17_FL-10004,07-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170614.1,DOC,REGULAR,14.16,MG/L,0.008,0.2,,09-Jun-17,14-Jun-17,7,,
4/9/2021,2010482,NLA17_FL-10005,13-Jul-17,1,NLA,FL,WRS,CHEM,WATER,170802.1,DOC,REGULAR,15.05,MG/L,0.008,0.2,,14-Jul-17,02-Aug-17,20,,
4/9/2021,2010335,NLA17_FL-10006,22-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170703.1,DOC,REGULAR,14.5,MG/L,0.008,0.2,,23-Jun-17,03-Jul-17,11,,
4/9/2021,2010988,NLA17_FL-10007,05-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170608.1,DOC,REGULAR,4.34,MG/L,0.008,0.2,,07-Jun-17,08-Jun-17,3,,
4/9/2021,2011346,NLA17_FL-10007,18-Aug-17,2,NLA,FL,WRS,CHEM,WATER,170906.1,DOC,REGULAR,3.84,MG/L,0.008,0.2,,19-Aug-17,06-Sep-17,19,,
4/9/2021,2011023,NLA17_FL-10008,15-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170626.1,DOC,REGULAR,15.72,MG/L,0.008,0.2,,16-Jun-17,26-Jun-17,11,,
4/9/2021,2011335,NLA17_FL-10011,15-Aug-17,1,NLA,FL,WRS,CHEM,WATER,170901.1,DOC,REGULAR,4.98,MG/L,0.008,0.2,,16-Aug-17,01-Sep-17,17,,
4/9/2021,2011256,NLA17_FL-10015,02-Aug-17,1,NLA,FL,WRS,CHEM,WATER,170822.1,DOC,REGULAR,23.13,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,20,,
4/9/2021,2011059,NLA17_FL-10020,27-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170705.1,DOC,REGULAR,8.78,MG/L,0.008,0.2,,28-Jun-17,05-Jul-17,8,,
4/9/2021,2010400,NLA17_FL-10029,29-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170714.1,DOC,REGULAR,6.04,MG/L,0.008,0.2,,30-Jun-17,14-Jul-17,15,,
4/9/2021,2010807,NLA17_FL-10030,24-Aug-17,1,NLA,FL,WRS,CHEM,WATER,170908.1,DOC,REGULAR,10.21,MG/L,0.008,0.2,,25-Aug-17,08-Sep-17,15,,
4/9/2021,2010419,NLA17_FL-10034,06-Jul-17,1,NLA,FL,WRS,CHEM,WATER,170724.1,DOC,REGULAR,8.58,MG/L,0.008,0.2,,08-Jul-17,24-Jul-17,18,,
4/9/2021,2010982,NLA17_FL-10035,01-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170614.1,DOC,REGULAR,30.75,MG/L,0.008,0.2,,03-Jun-17,14-Jun-17,13,,
4/9/2021,2011203,NLA17_FL-10038,26-Jul-17,1,NLA,FL,WRS,CHEM,WATER,170811.1,DOC,REGULAR,2.93,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2011436,NLA17_FL-10042,06-Sep-17,1,NLA,FL,WRS,CHEM,WATER,170918.1,DOC,REGULAR,8.99,MG/L,0.008,0.2,,07-Sep-17,18-Sep-17,12,,
4/9/2021,2011066,NLA17_FL-HP002,28-Jun-17,1,NLA,FL,WRS,CHEM,WATER,170710.1,DOC,REGULAR,8.47,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,12,,
4/9/2021,2010453,NLA17_GA-10001,11-Jul-17,2,NLA,GA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,35.74,MG/L,0.008,0.2,H,12-Jul-17,11-Aug-17,31,,"Sample required several dilutions to establish ""best"" value.  Possible interference from high chloride concentration"
4/9/2021,2010992,NLA17_GA-10001,06-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170614.1,DOC,REGULAR,9.36,MG/L,0.008,0.2,,07-Jun-17,14-Jun-17,8,,
4/9/2021,2010200,NLA17_GA-10002,07-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170614.1,DOC,REGULAR,12.45,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,7,,
4/9/2021,2010865,NLA17_GA-10003,06-Sep-17,1,NLA,GA,WRS,CHEM,WATER,170918.1,DOC,REGULAR,3.37,MG/L,0.008,0.2,,07-Sep-17,18-Sep-17,12,,
4/9/2021,2010801,NLA17_GA-10004,23-Aug-17,1,NLA,GA,WRS,CHEM,WATER,170906.1,DOC,REGULAR,2.44,MG/L,0.008,0.2,,24-Aug-17,06-Sep-17,14,,
4/9/2021,2010295,NLA17_GA-10005,20-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170630.1,DOC,REGULAR,4.97,MG/L,0.008,0.2,,21-Jun-17,30-Jun-17,10,,
4/9/2021,2010577,NLA17_GA-10005,25-Jul-17,2,NLA,GA,WRS,CHEM,WATER,170809.1,DOC,REGULAR,4.76,MG/L,0.008,0.2,,26-Jul-17,09-Aug-17,15,,
4/9/2021,2010599,NLA17_GA-10008,26-Jul-17,1,NLA,GA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,1.11,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170703.1,DOC,REGULAR,9.48,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
4/9/2021,2010469,NLA17_GA-10022,12-Jul-17,1,NLA,GA,WRS,CHEM,WATER,170731.1,DOC,REGULAR,8.14,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2010788,NLA17_GA-10023,22-Aug-17,1,NLA,GA,WRS,CHEM,WATER,170908.1,DOC,REGULAR,3.53,MG/L,0.008,0.2,,23-Aug-17,08-Sep-17,17,,
4/9/2021,2010695,NLA17_GA-10026,08-Aug-17,1,NLA,GA,WRS,CHEM,WATER,170828.1,DOC,REGULAR,3.34,MG/L,0.008,0.2,,09-Aug-17,28-Aug-17,20,,
4/9/2021,2010712,NLA17_GA-10039,09-Aug-17,1,NLA,GA,WRS,CHEM,WATER,170828.1,DOC,REGULAR,4.04,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2011074,NLA17_GA-HP001,29-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170710.1,DOC,REGULAR,11.89,MG/L,0.008,0.2,,30-Jun-17,10-Jul-17,11,,
4/9/2021,2010744,NLA17_GA-HP002,15-Aug-17,1,NLA,GA,WRS,CHEM,WATER,170830.1,DOC,REGULAR,1.38,MG/L,0.008,0.2,,16-Aug-17,30-Aug-17,15,,Ice in cubitainer
4/9/2021,2010338,NLA17_IA-10001,22-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170705.1,DOC,REGULAR,4.43,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,13,,
4/9/2021,2010907,NLA17_IA-10001,12-Sep-17,2,NLA,IA,WRS,CHEM,WATER,170920.1,DOC,REGULAR,6.32,MG/L,0.008,0.2,,13-Sep-17,20-Sep-17,8,,
4/9/2021,2010382,NLA17_IA-10002,29-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170714.1,DOC,REGULAR,5.67,MG/L,0.008,0.2,,30-Jun-17,14-Jul-17,15,,
4/9/2021,2010299,NLA17_IA-10003,20-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170630.1,DOC,REGULAR,5.32,MG/L,0.008,0.2,,21-Jun-17,30-Jun-17,10,,
4/9/2021,2010371,NLA17_IA-10004,28-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170710.1,DOC,REGULAR,6.32,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,12,,
4/9/2021,2010312,NLA17_IA-10005,21-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170703.1,DOC,REGULAR,6.38,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
4/9/2021,2010887,NLA17_IA-10005,11-Sep-17,2,NLA,IA,WRS,CHEM,WATER,170920.1,DOC,REGULAR,5.44,MG/L,0.008,0.2,,12-Sep-17,20-Sep-17,9,,
4/9/2021,2010653,NLA17_IA-10006,01-Aug-17,1,NLA,IA,WRS,CHEM,WATER,170822.1,DOC,REGULAR,6.9,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,21,,
4/9/2021,2010407,NLA17_IA-10007,05-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170724.1,DOC,REGULAR,6.5,MG/L,0.008,0.2,,07-Jul-17,24-Jul-17,19,,
4/9/2021,2011044,NLA17_IA-10028,26-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170705.1,DOC,REGULAR,9.17,MG/L,0.008,0.2,,27-Jun-17,05-Jul-17,9,,
4/9/2021,2010608,NLA17_IA-10029,27-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,6.51,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,15,,
4/9/2021,2010597,NLA17_IA-10030,26-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,10.23,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2010541,NLA17_IA-10031,20-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170807.1,DOC,REGULAR,6.85,MG/L,0.008,0.2,,21-Jul-17,07-Aug-17,18,,
4/9/2021,2010637,NLA17_IA-10034,31-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170822.1,DOC,REGULAR,3.57,MG/L,0.008,0.2,,01-Aug-17,22-Aug-17,22,,
4/9/2021,2010675,NLA17_IA-10038,02-Aug-17,1,NLA,IA,WRS,CHEM,WATER,170822.1,DOC,REGULAR,5.51,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,20,,
4/9/2021,2010853,NLA17_IA-10039,05-Sep-17,1,NLA,IA,WRS,CHEM,WATER,170918.1,DOC,REGULAR,6.95,MG/L,0.008,0.2,,06-Sep-17,18-Sep-17,13,,
4/9/2021,2010881,NLA17_IA-10041,08-Sep-17,1,NLA,IA,WRS,CHEM,WATER,170920.1,DOC,REGULAR,7.83,MG/L,0.008,0.2,,09-Sep-17,20-Sep-17,12,,
4/9/2021,2010592,NLA17_IA-HP001,26-Jul-17,1,NLA,IA,WRS,CHEM,WATER,170811.1,DOC,REGULAR,3.98,MG/L,0.008,0.2,,27-Jul-17,11-Aug-17,16,,
4/9/2021,2010197,NLA17_IA-HP002,07-Jun-17,1,NLA,IA,WRS,CHEM,WATER,170614.1,DOC,REGULAR,6.49,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,7,,
4/9/2021,2011073,NLA17_ID-10001,29-Jun-17,1,NLA,ID,WRS,CHEM,WATER,170724.1,DOC,REGULAR,1.96,MG/L,0.008,0.2,,01-Jul-17,24-Jul-17,25,,
4/9/2021,2011117,NLA17_ID-10001,13-Jul-17,2,NLA,ID,WRS,CHEM,WATER,170802.1,DOC,REGULAR,1.98,MG/L,0.008,0.2,,15-Jul-17,02-Aug-17,20,,
4/9/2021,2011155,NLA17_ID-10002,20-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170807.1,DOC,REGULAR,2.56,MG/L,0.008,0.2,,21-Jul-17,07-Aug-17,18,,
4/9/2021,2011275,NLA17_ID-10003,06-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,3.81,MG/L,0.008,0.2,,08-Aug-17,25-Aug-17,19,,
4/9/2021,2011265,NLA17_ID-10004,04-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,2.83,MG/L,0.008,0.2,,05-Aug-17,25-Aug-17,21,,
4/9/2021,2011129,NLA17_ID-10005,18-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170804.1,DOC,REGULAR,5.5,MG/L,0.008,0.2,,19-Jul-17,04-Aug-17,17,,
4/9/2021,2011261,NLA17_ID-10006,03-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,5.53,MG/L,0.008,0.2,,04-Aug-17,25-Aug-17,22,,
4/9/2021,2011394,NLA17_ID-10006,29-Aug-17,2,NLA,ID,WRS,CHEM,WATER,170913.1,DOC,REGULAR,4.87,MG/L,0.008,0.2,,30-Aug-17,13-Sep-17,15,,
4/9/2021,2011165,NLA17_ID-10007,20-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170809.1,DOC,REGULAR,1.63,MG/L,0.008,0.2,,22-Jul-17,09-Aug-17,20,,
4/9/2021,2011092,NLA17_ID-10010,10-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170728.1,DOC,REGULAR,2.96,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,18,,
4/9/2021,2011139,NLA17_ID-10011,19-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170804.1,DOC,REGULAR,4.85,MG/L,0.008,0.2,,20-Jul-17,04-Aug-17,16,,
4/9/2021,2011290,NLA17_ID-10012,08-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170828.1,DOC,REGULAR,1.12,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,20,,
4/9/2021,2011262,NLA17_ID-10017,03-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,2.54,MG/L,0.008,0.2,,04-Aug-17,25-Aug-17,22,,
4/9/2021,2011103,NLA17_ID-10030,11-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170731.1,DOC,REGULAR,1.79,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,20,,
4/9/2021,2011459,NLA17_ID-10032,07-Sep-17,1,NLA,ID,WRS,CHEM,WATER,170925.1,DOC,REGULAR,3.95,MG/L,0.008,0.2,,09-Sep-17,25-Sep-17,18,,
4/9/2021,2011276,NLA17_ID-10054,07-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,10.47,MG/L,0.008,0.2,,08-Aug-17,25-Aug-17,18,,
4/9/2021,2010461,NLA17_ID-10059,12-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170728.1,DOC,REGULAR,5.25,MG/L,0.008,0.2,,13-Jul-17,28-Jul-17,16,,
4/9/2021,2011192,NLA17_ID-10062,24-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170809.1,DOC,REGULAR,2.61,MG/L,0.008,0.2,,26-Jul-17,09-Aug-17,16,,
4/9/2021,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170814.1,DOC,REGULAR,1.41,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,19,,
4/9/2021,2011124,NLA17_ID-10075,17-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170802.1,DOC,REGULAR,6.31,MG/L,0.008,0.2,,18-Jul-17,02-Aug-17,16,,
4/9/2021,2011201,NLA17_ID-10084,25-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170811.1,DOC,REGULAR,2.55,MG/L,0.008,0.2,S,28-Jul-17,11-Aug-17,17,,
4/9/2021,2011264,NLA17_ID-10086,03-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170825.1,DOC,REGULAR,7.6,MG/L,0.008,0.2,,05-Aug-17,25-Aug-17,22,,"Cooler ice melted, 7.4C"
4/9/2021,2010520,NLA17_ID-10088,19-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170804.1,DOC,REGULAR,2.46,MG/L,0.008,0.2,,20-Jul-17,04-Aug-17,16,,
4/9/2021,2011332,NLA17_ID-10147,16-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170901.1,DOC,REGULAR,1.02,MG/L,0.008,0.2,,17-Aug-17,01-Sep-17,16,,
4/9/2021,2011411,NLA17_ID-10168,31-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170913.1,DOC,REGULAR,2.5,MG/L,0.008,0.2,,02-Sep-17,13-Sep-17,13,,
4/9/2021,2011405,NLA17_ID-10172,30-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170913.1,DOC,REGULAR,5.09,MG/L,0.008,0.2,,31-Aug-17,13-Sep-17,14,,
4/9/2021,2011340,NLA17_ID-10173,17-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170901.1,DOC,REGULAR,4.3,MG/L,0.008,0.2,,18-Aug-17,01-Sep-17,15,,
4/9/2021,2011373,NLA17_ID-10175,23-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170908.1,DOC,REGULAR,11.47,MG/L,0.008,0.2,,25-Aug-17,08-Sep-17,16,,
4/9/2021,2011330,NLA17_ID-HP001,15-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170901.1,DOC,REGULAR,2.62,MG/L,0.008,0.2,,17-Aug-17,01-Sep-17,17,,
4/9/2021,2010730,NLA17_ID-HP002,14-Aug-17,1,NLA,ID,WRS,CHEM,WATER,170901.1,DOC,REGULAR,1.1,MG/L,0.008,0.2,,16-Aug-17,01-Sep-17,18,,
4/9/2021,2011021,NLA17_IL-10001,14-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170623.1,DOC,REGULAR,6.09,MG/L,0.008,0.2,,15-Jun-17,23-Jun-17,9,,
4/9/2021,2011095,NLA17_IL-10002,11-Jul-17,1,NLA,IL,WRS,CHEM,WATER,170728.1,DOC,REGULAR,3.77,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,17,,
4/9/2021,2011068,NLA17_IL-10003,28-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170710.1,DOC,REGULAR,5.6,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,12,,
4/9/2021,2011357,NLA17_IL-10003,23-Aug-17,2,NLA,IL,WRS,CHEM,WATER,170906.1,DOC,REGULAR,4.95,MG/L,0.008,0.2,,24-Aug-17,06-Sep-17,14,,
4/9/2021,2011069,NLA17_IL-10004,29-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170710.1,DOC,REGULAR,3.85,MG/L,0.008,0.2,,30-Jun-17,10-Jul-17,11,,
4/9/2021,2011293,NLA17_IL-10004,09-Aug-17,2,NLA,IL,WRS,CHEM,WATER,170828.1,DOC,REGULAR,3.3,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2011336,NLA17_IL-10005,16-Aug-17,1,NLA,IL,WRS,CHEM,WATER,170901.1,DOC,REGULAR,5.62,MG/L,0.008,0.2,,17-Aug-17,01-Sep-17,16,,
4/9/2021,2010996,NLA17_IL-10006,07-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170614.1,DOC,REGULAR,3.21,MG/L,0.008,0.2,,08-Jun-17,14-Jun-17,7,,
4/9/2021,2011321,NLA17_IL-10007,14-Aug-17,1,NLA,IL,WRS,CHEM,WATER,170830.1,DOC,REGULAR,4.45,MG/L,0.008,0.2,,15-Aug-17,30-Aug-17,16,,
4/9/2021,2011106,NLA17_IL-10009,12-Jul-17,1,NLA,IL,WRS,CHEM,WATER,170731.1,DOC,REGULAR,4.81,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2011352,NLA17_IL-10010,22-Aug-17,1,NLA,IL,WRS,CHEM,WATER,170906.1,DOC,REGULAR,5.17,MG/L,0.008,0.2,,24-Aug-17,06-Sep-17,15,,
4/9/2021,2011025,NLA17_IL-10011,16-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170630.1,DOC,REGULAR,6.78,MG/L,0.008,0.2,,17-Jun-17,30-Jun-17,14,,
4/9/2021,2011281,NLA17_IL-10012,08-Aug-17,1,NLA,IL,WRS,CHEM,WATER,170828.1,DOC,REGULAR,6.45,MG/L,0.008,0.2,,09-Aug-17,28-Aug-17,20,,
4/9/2021,2010223,NLA17_IL-10013,12-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170623.1,DOC,REGULAR,4.46,MG/L,0.008,0.2,,14-Jun-17,23-Jun-17,11,,
4/9/2021,2011327,NLA17_IL-10021,15-Aug-17,1,NLA,IL,WRS,CHEM,WATER,170830.1,DOC,REGULAR,3.52,MG/L,0.008,0.2,,16-Aug-17,30-Aug-17,15,,
4/9/2021,2010263,NLA17_IL-HP001,15-Jun-17,1,NLA,IL,WRS,CHEM,WATER,170626.1,DOC,REGULAR,12.52,MG/L,0.008,0.2,,16-Jun-17,26-Jun-17,11,,
4/9/2021,2011085,NLA17_IN-10002,06-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170724.1,DOC,REGULAR,4.03,MG/L,0.008,0.2,,07-Jul-17,24-Jul-17,18,,
4/9/2021,2010467,NLA17_IN-10003,12-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170731.1,DOC,REGULAR,7.62,MG/L,0.008,0.2,,13-Jul-17,31-Jul-17,19,,
4/9/2021,2011097,NLA17_IN-10004,10-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170728.1,DOC,REGULAR,6.05,MG/L,0.008,0.2,,11-Jul-17,28-Jul-17,18,,
4/9/2021,2011034,NLA17_IN-10005,22-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170705.1,DOC,REGULAR,13.15,MG/L,0.008,0.2,,24-Jun-17,05-Jul-17,13,,
4/9/2021,2010761,NLA17_IN-10006,12-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170830.1,DOC,REGULAR,4.38,MG/L,0.008,0.2,S,16-Aug-17,30-Aug-17,18,,
4/9/2021,2010494,NLA17_IN-10008,14-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170802.1,DOC,REGULAR,8.97,MG/L,0.008,0.2,,15-Jul-17,02-Aug-17,19,,
4/9/2021,2011236,NLA17_IN-10009,28-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170814.1,DOC,REGULAR,3.24,MG/L,0.008,0.2,,29-Jul-17,14-Aug-17,17,,
4/9/2021,2011098,NLA17_IN-10010,11-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170728.1,DOC,REGULAR,6.85,MG/L,0.008,0.2,,12-Jul-17,28-Jul-17,17,,
4/9/2021,2011166,NLA17_IN-10010,21-Jul-17,2,NLA,IN,WRS,CHEM,WATER,170807.1,DOC,REGULAR,7.35,MG/L,0.008,0.2,,22-Jul-17,07-Aug-17,17,,
4/9/2021,2010380,NLA17_IN-10011,29-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170714.1,DOC,REGULAR,6.72,MG/L,0.008,0.2,,30-Jun-17,14-Jul-17,15,,
4/9/2021,2011295,NLA17_IN-10012,09-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170828.1,DOC,REGULAR,3.84,MG/L,0.008,0.2,,10-Aug-17,28-Aug-17,19,,
4/9/2021,2010874,NLA17_IN-10013,05-Sep-17,1,NLA,IN,WRS,CHEM,WATER,170918.1,DOC,REGULAR,12.01,MG/L,0.008,0.2,,07-Sep-17,18-Sep-17,13,,
4/9/2021,2011260,NLA17_IN-10026,03-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170825.1,DOC,REGULAR,4.89,MG/L,0.008,0.2,,05-Aug-17,25-Aug-17,22,,
4/9/2021,2010383,NLA17_IN-10028,27-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170710.1,DOC,REGULAR,5.1,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,13,,
4/9/2021,2011159,NLA17_IN-10028,20-Jul-17,2,NLA,IN,WRS,CHEM,WATER,170809.1,DOC,REGULAR,5.1,MG/L,0.008,0.2,,22-Jul-17,09-Aug-17,20,,
4/9/2021,2011223,NLA17_IN-10029,26-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170811.1,DOC,REGULAR,3.53,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,16,,"Cooler ice melted, 16.0C"
4/9/2021,2011052,NLA17_IN-10031,27-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170705.1,DOC,REGULAR,7.19,MG/L,0.008,0.2,,28-Jun-17,05-Jul-17,8,,
4/9/2021,2011078,NLA17_IN-10032,05-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170724.1,DOC,REGULAR,7.66,MG/L,0.008,0.2,,07-Jul-17,24-Jul-17,19,,
4/9/2021,2011062,NLA17_IN-10037,28-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170710.1,DOC,REGULAR,4.9,MG/L,0.008,0.2,,29-Jun-17,10-Jul-17,12,,
4/9/2021,2011077,NLA17_IN-10039,05-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170724.1,DOC,REGULAR,4.67,MG/L,0.008,0.2,,07-Jul-17,24-Jul-17,19,,"Cooler ice melted, 16.2C, 20 mls air in cubitainer"
4/9/2021,2010302,NLA17_IN-10047,20-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170703.1,DOC,REGULAR,3.22,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,13,,
4/9/2021,2011120,NLA17_IN-10051,13-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170802.1,DOC,REGULAR,9.56,MG/L,0.008,0.2,,15-Jul-17,02-Aug-17,20,,
4/9/2021,2011043,NLA17_IN-10053,26-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170705.1,DOC,REGULAR,9.47,MG/L,0.008,0.2,,27-Jun-17,05-Jul-17,9,,
4/9/2021,2011083,NLA17_IN-10055,06-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170724.1,DOC,REGULAR,4.35,MG/L,0.008,0.2,,08-Jul-17,24-Jul-17,18,,
4/9/2021,2011255,NLA17_IN-10067,02-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170822.1,DOC,REGULAR,9.99,MG/L,0.008,0.2,,03-Aug-17,22-Aug-17,20,,
4/9/2021,2010605,NLA17_IN-10068,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170822.1,DOC,REGULAR,6.53,MG/L,0.008,0.2,,28-Jul-17,22-Aug-17,26,,
4/9/2021,2010945,NLA17_IN-10070,20-Sep-17,1,NLA,IN,WRS,CHEM,WATER,171005.1,DOC,REGULAR,0.53,MG/L,0.008,0.2,,22-Sep-17,05-Oct-17,15,,
4/9/2021,2011113,NLA17_IN-10072,13-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170731.1,DOC,REGULAR,4.94,MG/L,0.008,0.2,,14-Jul-17,31-Jul-17,18,,
4/9/2021,2010829,NLA17_IN-10076,28-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170908.1,DOC,REGULAR,7.8,MG/L,0.008,0.2,,30-Aug-17,08-Sep-17,11,,
